"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"0500000US01115","St. Clair County, Alabama","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","0","0","0","0","0","0","0","4","83593","1716","81877","80914","72947","7098","252","512","41","64","963","926","315","393","133","20","18","20","13","0","5","0","0","1","3","5","0","22","11","0","0","0","6","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0"
"0500000US01117","Shelby County, Alabama","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","195085","11567","183518","181446","156371","20606","458","3699","62","250","2072","1935","637","541","497","36","33","67","31","9","19","4","2","0","16","43","0","135","70","17","0","4","13","0","1","26","0","0","0","0","0","1","0","0","0","0","0","3"
"0500000US01119","Sumter County, Alabama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13763","86","13677","13632","3304","10283","11","33","1","0","45","31","14","5","1","0","0","4","2","2","3","0","0","0","0","0","0","14","0","0","0","1","1","0","0","3","0","0","4","0","0","5","0","0","0","0","0","0"
"0500000US01121","Talladega County, Alabama","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","82291","1671","80620","79657","53079","25953","230","329","6","60","963","919","399","312","71","14","13","64","18","10","14","0","0","0","1","3","0","40","17","7","4","0","1","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0"
"0500000US01123","Tallapoosa County, Alabama","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","41616","1042","40574","40228","28838","11050","119","197","2","22","346","321","129","109","24","6","7","28","6","5","2","1","0","0","2","2","0","23","7","3","0","2","4","0","0","0","0","0","0","5","1","1","0","0","0","0","0","0"
"0500000US01125","Tuscaloosa County, Alabama","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","194656","5949","188707","186972","126611","57401","455","2293","76","136","1735","1646","617","397","333","29","29","125","40","18","12","10","0","1","6","27","2","86","39","13","0","4","13","0","2","3","7","0","2","0","0","3","0","0","0","0","0","0"
"0500000US01127","Walker County, Alabama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67023","1307","65716","64957","60587","3885","233","190","26","36","759","738","280","330","50","15","21","22","7","0","2","5","0","1","4","0","1","21","12","0","2","0","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US01129","Washington County, Alabama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17581","151","17430","17244","11455","4360","1394","18","9","8","186","176","17","98","8","3","5","21","10","0","4","0","1","7","1","0","1","10","1","0","0","1","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0"
"0500000US01131","Wilcox County, Alabama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11670","72","11598","11551","3110","8420","14","4","1","2","47","39","10","15","3","0","0","5","5","1","0","0","0","0","0","0","0","8","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US01133","Winston County, Alabama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","24484","639","23845","23562","23237","115","139","59","8","4","283","267","47","165","31","12","10","0","0","0","0","0","0","0","2","0","0","13","3","0","0","0","5","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0"
"0500000US02013","Aleutians East Borough, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3141","385","2756","2639","425","212","869","1113","19","1","117","104","1","55","19","1","0","1","2","0","2","8","5","1","2","7","0","12","8","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02016","Aleutians West Census Area, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5561","726","4835","4586","1745","318","841","1575","102","5","249","226","5","84","56","12","0","2","5","2","3","12","12","0","11","22","0","23","2","1","0","0","9","0","5","5","0","0","0","0","0","0","0","1","0","0","0","0"
"0500000US02020","Anchorage Municipality, Alaska","68","12","4","7","2","0","30","0","0","1","4","2","0","0","0","11","11","0","0","0","0","0","0","0","130","291826","22061","269765","249715","182814","15308","22047","23208","5776","562","20050","18145","2613","8567","3475","570","125","983","338","136","95","410","166","46","482","111","28","1764","729","137","47","12","367","75","23","246","12","5","34","9","18","16","1","1","26","2","0","4"
"0500000US02050","Bethel Census Area, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17013","181","16832","16157","1854","65","14056","158","18","6","675","648","15","490","26","6","2","43","0","0","0","44","17","3","2","0","0","27","10","0","0","0","7","0","4","5","0","0","0","0","0","0","0","0","1","0","0","0"
"0500000US02060","Bristol Bay Borough, Alaska","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","997","24","973","817","476","0","330","8","3","0","156","149","0","125","9","4","0","8","0","0","0","3","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02068","Denali Borough, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1826","42","1784","1713","1614","10","64","19","1","5","71","70","1","48","19","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02070","Dillingham Census Area, Alaska","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4847","101","4746","4336","855","11","3431","32","6","1","410","382","4","322","0","2","0","13","0","0","0","30","10","0","1","0","0","26","2","0","0","0","17","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02090","Fairbanks North Star Borough, Alaska","19","1","1","2","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","24","97581","5651","91930","86160","72259","4154","6669","2512","375","191","5770","5388","733","3012","1032","114","49","176","77","21","7","36","28","17","67","18","1","357","162","34","10","3","64","4","8","56","3","1","4","4","0","3","0","0","1","0","0","0"
"0500000US02100","Haines Borough, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2508","47","2461","2324","2062","9","227","13","0","13","137","130","5","102","16","0","2","0","0","0","0","4","0","1","0","0","0","7","2","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02105","Hoonah-Angoon Census Area, Alaska","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2150","77","2073","1864","993","8","850","12","1","0","209","195","3","163","1","0","0","12","0","0","0","14","2","0","0","0","0","13","5","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02110","Juneau City and Borough, Alaska","5","1","0","0","0","0","6","0","0","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","12","31275","1588","29687","26990","21065","259","3534","1879","213","40","2697","2334","82","1481","330","50","19","80","16","4","1","222","21","4","17","7","0","341","55","9","4","0","188","19","2","31","2","0","6","3","0","3","0","0","18","0","1","0"
"0500000US02122","Kenai Peninsula Borough, Alaska","1","0","1","0","0","0","9","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","12","55400","1641","53759","50901","45879","248","3970","614","111","79","2858","2696","133","2010","315","74","24","40","1","2","3","53","7","7","22","3","2","146","47","5","2","0","41","10","8","26","2","0","1","0","0","0","0","0","4","0","0","0"
"0500000US02130","Ketchikan Gateway Borough, Alaska","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","13477","538","12939","11799","8918","76","1831","936","24","14","1140","1073","40","795","127","12","6","31","3","0","0","35","8","6","10","0","0","55","8","4","1","0","30","6","2","3","0","0","0","0","0","0","0","0","1","0","0","0"
"0500000US02150","Kodiak Island Borough, Alaska","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","5","13592","996","12596","11701","7137","85","1759","2620","86","14","895","835","28","539","152","32","4","9","9","1","1","30","3","0","19","8","0","53","20","4","0","0","10","3","2","7","0","0","1","0","2","2","0","0","2","0","0","0"
"0500000US02164","Lake and Peninsula Borough, Alaska","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1631(r38835)","43","1588","1426","362","9","1044","6","5","0","162","158","1","126","5","1","0","14","0","0","0","10","1","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02170","Matanuska-Susitna Borough, Alaska","9","2","5","2","0","0","6","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","24","88995","3301","85694","80638","73676","817","4735","1075","214","121","5056","4714","387","3345","562","101","38","75","27","4","2","50","28","17","67","9","2","311","120","18","5","1","84","22","3","49","4","0","2","1","0","1","0","0","1","0","0","0"
"0500000US02180","Nome Census Area, Alaska","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9492","115","9377","8818","1511","27","7175","88","9","8","559","534","4","462","23","1","1","19","0","0","0","16","4","1","2","1","0","22","10","0","0","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02185","North Slope Borough, Alaska","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9430","249","9181","8720","3059","91","5046","414","103","7","461","436","10","282","32","3","0","53","1","0","1","16","24","0","13","1","0","24","1","0","6","0","13","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02188","Northwest Arctic Borough, Alaska","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7523","58","7465","7024","830","35","6102","42","12","3","441","425","3","350","10","0","0","32","1","0","0","12","14","3","0","0","0","15","3","0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02195","Petersburg Census Area, Alaska","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3815","130","3685","3382","2649","15","603","96","6","13","303","276","7","196","34","4","0","3","0","0","0","29","2","0","1","0","0","26","2","0","0","0","21","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5559","127","5432","4984","2756","17","2165","21","21","4","448","399","5","316","30","3","0","13","0","0","1","20","8","2","0","1","0","49","9","0","0","0","27","6","0","2","3","0","0","0","0","0","0","0","1","0","0","1"
"0500000US02220","Sitka City and Borough, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8881","437","8444","7675","5641","43","1442","509","29","11","769","723","21","534","88","16","1","6","1","0","0","28","15","5","8","0","0","46","4","2","0","0","33","1","0","4","0","0","0","0","0","0","0","0","1","1","0","0"
"0500000US02230","Skagway Municipality, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","968","21","947","912","872","0","34","5","1","0","35","34","0","16","16","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02240","Southeast Fairbanks Census Area, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7029","234","6795","6484","5535","71","797","64","11","6","311","299","19","224","33","4","8","2","1","4","0","2","0","1","1","0","0","12","1","1","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02261","Valdez-Cordova Census Area, Alaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9636","349","9287","8669","6949","45","1270","350","54","1","618","599","18","486","53","9","3","5","2","0","1","10","3","0","3","5","1","19","7","0","0","0","5","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0"
